LONGITUD,LATITUD,ALC_mg/L,CALIDAD_ALC,CONDUCT_mS/cm,CALIDAD_CONDUC,SDT_M_mg/L,CALIDAD_SDT_ra,CALIDAD_SDT_salin,FLUORUROS_mg/L,CALIDAD_FLUO,DUR_mg/L,CALIDAD_DUR,CALIDAD_COLI_FEC,N_NO3_mg/L,CALIDAD_N_NO3,CALIDAD_AS,CALIDAD_CD,CALIDAD_CR,CALIDAD_HG,CALIDAD_PB,CALIDAD_MN,CALIDAD_FE,SEMAFORO,CONTAMINANTES,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE
-102.78058,20.813470000000002,132.09,Media,324.0,Buena para riego,226.4,Excelente para riego,Potable - Dulce,3.7839,Alta,43.824,Potable - Suave,Potable - Excelente,0.0,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"FLUO,FE,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
-103.42981999999999,20.28585,210.9,Alta,494.0,Buena para riego,277.6,Excelente para riego,Potable - Dulce,<0.2,Baja,127.3216,Potable - Dura,Contaminada,0.280438,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CF,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
-103.3473,20.28941,314.13,Alta,731.0,Buena para riego,486.4,Excelente para riego,Potable - Dulce,0.2951,Baja,266.5796,Potable - Dura,Fuertemente contaminada,0.167545,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Sin efectos en la salud - Puede dar color al agua,Rojo,"CF,MN,FE,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,NO,NO
-102.49986,20.482960000000002,239.8,Alta,883.0,Permisible para riego,563.0,Cultivos sensibles,Potable - Dulce,6.9355,Alta,67.4628,Potable - Moderadamente suave,Potable - Excelente,0.247272,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-102.5032,20.54083,304.11,Alta,811.0,Permisible para riego,486.0,Excelente para riego,Potable - Dulce,0.4717,Media,285.7248,Potable - Dura,Contaminada,9.417006,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CF,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
-102.39088000000001,20.44043,233.1,Alta,1079.0,Permisible para riego,629.3333,Cultivos sensibles,Potable - Dulce,4.2048,Alta,97.4806,Potable - Moderadamente suave,Potable - Excelente,20.171034,No apta como FAAP,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,AS,NO3,",SI,SI,SI,SI,NO,SI,SI,NO,NO,SI,SI,SI,SI,SI,SI
-105.24226999999999,20.71904,104.975,Media,346.0,Buena para riego,208.4,Excelente para riego,Potable - Dulce,0.4042,Media,101.1942,Potable - Moderadamente suave,Potable - Excelente,0.518371,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Sin efectos en la salud - Puede dar color al agua,Amarillo,"MN,FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,NO
-110.48888000000001,30.997090000000004,163.5,Alta,363.0,Buena para riego,236.2,Excelente para riego,Potable - Dulce,<0.2,Baja,144.467,Potable - Dura,Fuertemente contaminada,0.316339,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"CF,FE,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,NO
-111.4674,30.884040000000002,455.26,Indeseable como FAAP,1083.0,Permisible para riego,612.8,Cultivos sensibles,Potable - Dulce,1.0635,Potable - Optima,396.32,Potable - Dura,Buena calidad,4.591362,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Sin efectos en la salud - Puede dar color al agua,Amarillo,"ALC,MN,FE,",NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,NO
-109.78725,30.12831,115.36,Media,1065.0,Permisible para riego,870.4,Cultivos sensibles,Potable - Dulce,0.3387,Baja,523.3174,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,4.93847,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-110.43803,29.401359999999997,345.865,Alta,1360.0,Permisible para riego,1020.2,Cultivos con manejo especial,Ligeramente salobres,0.5199,Media,519.8604,Muy dura e indeseable usos industrial y domestico,Buena calidad,9.351497,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-110.20114,29.773670000000003,315.01,Alta,1342.0,Permisible para riego,925.6,Cultivos sensibles,Potable - Dulce,0.3668,Baja,461.107,Potable - Dura,Contaminada,11.274477,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CF,NO3,",SI,SI,SI,SI,SI,SI,NO,NO,SI,SI,SI,SI,SI,SI,SI
-110.94133000000001,29.072309999999998,341.445,Alta,1328.0,Permisible para riego,763.6,Cultivos sensibles,Potable - Dulce,1.0584,Potable - Optima,337.314,Potable - Dura,Potable - Excelente,8.956645,Potable - Buena calidad,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"AS,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-110.85297,29.1707,90.61,Media,1313.0,Permisible para riego,827.0,Cultivos sensibles,Potable - Dulce,3.8988,Alta,198.42,Potable - Dura,Aceptable,2.676841,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-110.83528000000001,29.08897,271.83,Alta,1228.0,Permisible para riego,713.4,Cultivos sensibles,Potable - Dulce,0.5657,Media,356.688,Potable - Dura,Aceptable,14.828069,No apta como FAAP,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"NO3,",SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI
-110.63302,29.048959999999997,253.045,Alta,656.0,Buena para riego,320.4,Excelente para riego,Potable - Dulce,0.4675,Media,222.2304,Potable - Dura,Contaminada,5.613428,Potable - Buena calidad,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CF,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
-108.93771000000001,27.021929999999998,206.46,Alta,492.0,Buena para riego,274.2,Excelente para riego,Potable - Dulce,0.4268,Media,175.296,Potable - Dura,Aceptable,1.856013,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Rojo,"PB,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI
-109.35633999999999,26.74182,277.5,Alta,3900.0,Indeseable para riego,3119.3333,Cultivos tolerantes,Salobres,0.3181,Baja,1079.664,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,4.583648,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"CONDUC,SDT_ra,SDT_salin,DT,",SI,NO,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-109.95353999999999,27.22643,120.45,Media,2086.0,Dudosa para riego,1349.6667,Cultivos con manejo especial,Ligeramente salobres,0.2522,Baja,484.056,Potable - Dura,Potable - Excelente,1.400089,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"CONDUC,",SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-110.07716,27.54914,303.03,Alta,1998.0,Permisible para riego,1244.2,Cultivos con manejo especial,Ligeramente salobres,0.284,Baja,676.396,Muy dura e indeseable usos industrial y domestico,Buena calidad,0.107338,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Sin efectos en la salud - Puede dar color al agua,Amarillo,"DT,MN,FE,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,NO,NO
-110.20886999999999,27.553720000000002,301.92,Alta,1084.0,Permisible para riego,635.2,Cultivos sensibles,Potable - Dulce,0.3449,Baja,338.198,Potable - Dura,Buena calidad,0.524962,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI
-110.14316000000001,27.519509999999997,334.11,Alta,1260.0,Permisible para riego,817.6,Cultivos sensibles,Potable - Dulce,0.2672,Baja,519.2334,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,0.047198,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Potable - Excelente,Amarillo,"DT,MN,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI
-109.50509,27.791859999999996,394.2,Alta,900.0,Permisible para riego,491.6,Excelente para riego,Potable - Dulce,0.3405,Baja,329.109,Potable - Dura,Contaminada,4.063419,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CF,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
-109.37109,27.838079999999998,316.455,Alta,950.0,Permisible para riego,566.4,Cultivos sensibles,Potable - Dulce,0.2742,Baja,339.082,Potable - Dura,Buena calidad,14.10943,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"NO3,",SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI
-110.90688999999999,27.99206,118.235,Media,5100.0,Indeseable para riego,3771.2,Cultivos tolerantes,Salobres,0.6027,Media,1177.0704,Muy dura e indeseable usos industrial y domestico,Buena calidad,5.837131,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"CONDUC,SDT_ra,SDT_salin,DT,",SI,NO,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-110.68851000000001,28.294990000000002,201.11,Alta,742.0,Buena para riego,384.6,Excelente para riego,Potable - Dulce,1.9874,Alta,83.3364,Potable - Moderadamente suave,Potable - Excelente,2.783053,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"FLUO,FE,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
-109.1386,26.36403,89.91,Media,312.0,Buena para riego,155.4,Excelente para riego,Potable - Dulce,0.2456,Baja,77.6022,Potable - Moderadamente suave,Aceptable,0.03585,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Amarillo,"FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
-113.31116999999999,31.583167,181.83,Alta,1148.0,Permisible para riego,1094.0,Cultivos con manejo especial,Ligeramente salobres,6.0882,Alta,60.576,Potable - Moderadamente suave,Potable - Excelente,8.320646,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-113.38027,31.48255,292.6,Alta,1106.0,Permisible para riego,1016.0,Cultivos con manejo especial,Ligeramente salobres,5.1867,Alta,61.5883,Potable - Moderadamente suave,Potable - Excelente,0.885459,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"FLUO,AS,FE,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,NO
-113.397778,31.483056,227.0,Alta,1170.0,Permisible para riego,1176.0,Cultivos con manejo especial,Ligeramente salobres,3.9579,Alta,73.7359,Potable - Moderadamente suave,Contaminada,1.627127,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,CF,",SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
-113.39333300000001,31.482694,229.0,Alta,1173.0,Permisible para riego,980.0,Cultivos sensibles,Potable - Dulce,4.1817,Alta,80.822,Potable - Moderadamente suave,Potable - Excelente,1.710679,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-113.01166699999999,30.955389,238.26,Alta,970.0,Permisible para riego,942.0,Cultivos sensibles,Potable - Dulce,4.4292,Alta,245.9889,Potable - Dura,Potable - Excelente,1.453934,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-112.9422,30.63,159.885,Alta,905.0,Permisible para riego,1118.0,Cultivos con manejo especial,Ligeramente salobres,0.5202,Media,488.7789,Potable - Dura,Aceptable,26.942074,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"NO3,",SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI
-112.16416699999999,30.703528000000002,264.385,Alta,705.0,Buena para riego,728.0,Cultivos sensibles,Potable - Dulce,0.7573,Potable - Optima,262.4287,Potable - Dura,Potable - Excelente,7.873105,Potable - Buena calidad,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"AS,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-112.750556,31.515833,323.0,Alta,1047.0,Permisible para riego,1092.0,Cultivos con manejo especial,Ligeramente salobres,1.6844,Alta,290.3276,Potable - Dura,Potable - Excelente,3.506819,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
-112.8298,31.8692,164.0,Alta,872.0,Permisible para riego,912.0,Cultivos sensibles,Potable - Dulce,4.1809,Alta,193.1873,Potable - Dura,Potable - Excelente,9.554971,Potable - Buena calidad,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-112.882705,31.886913,752.0,Indeseable como FAAP,2230.0,Dudosa para riego,2592.0,Cultivos tolerantes,Salobres,15.4243,Alta,237.7285,Potable - Dura,Buena calidad,11.047141,No apta como FAAP,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"ALC,CONDUC,SDT_ra,SDT_salin,FLUO,NO3,",NO,NO,NO,NO,NO,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI
-113.108056,31.939166999999998,287.0,Alta,1163.0,Permisible para riego,1112.0,Cultivos con manejo especial,Ligeramente salobres,5.5898,Alta,176.9905,Potable - Dura,Buena calidad,2.06949,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"FLUO,FE,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
-111.63597,28.84804,145.86,Media,1439.0,Permisible para riego,982.4,Cultivos sensibles,Potable - Dulce,0.2267,Baja,448.4292,Potable - Dura,Potable - Excelente,11.700844,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"NO3,",SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI
-111.38788000000001,28.684379999999997,155.805,Alta,570.0,Buena para riego,306.2,Excelente para riego,Potable - Dulce,0.299,Baja,164.6886,Potable - Dura,Fuertemente contaminada,5.249334,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CF,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
-111.22335,28.31952,100.555,Media,2166.0,Dudosa para riego,911.2,Cultivos sensibles,Potable - Dulce,2.5625,Alta,130.7856,Potable - Dura,Potable - Excelente,4.942184,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"CONDUC,FLUO,FE,",SI,NO,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
-110.11926000000001,29.53365,327.04,Alta,1535.0,Permisible para riego,1199.6,Cultivos con manejo especial,Ligeramente salobres,0.698,Media,532.2715,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,13.590907,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"DT,NO3,",SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
-110.38293999999999,29.42405,202.72,Alta,767.0,Permisible para riego,479.0,Excelente para riego,Potable - Dulce,3.6349,Alta,190.0259,Potable - Dura,Potable - Excelente,5.602367,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-116.087167,31.096444,189.145,Alta,1470.0,Permisible para riego,2508.0,Cultivos tolerantes,Salobres,0.3628,Baja,1030.541,Muy dura e indeseable usos industrial y domestico,Buena calidad,0.043653,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Potable - Excelente,Amarillo,"SDT_ra,SDT_salin,DT,MN,",SI,SI,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI
-116.578519,31.728857,272.745,Alta,2100.0,Dudosa para riego,3624.0,Cultivos tolerantes,Salobres,0.7371,Potable - Optima,1419.8417,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,31.540491,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CONDUC,SDT_ra,SDT_salin,DT,NO3,",SI,NO,NO,NO,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
-116.57281100000002,31.756832,200.64,Alta,1033.0,Permisible para riego,1244.0,Cultivos con manejo especial,Ligeramente salobres,2.2562,Alta,448.1699,Potable - Dura,Potable - Excelente,6.278739,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
-116.19779399999999,31.907726,194.37,Alta,898.0,Permisible para riego,1292.0,Cultivos con manejo especial,Ligeramente salobres,0.2614,Baja,496.3497,Potable - Dura,Contaminada,5.692375,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CF,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
-116.60302800000001,31.846055,191.235,Alta,6900.0,Indeseable para riego,10196.0,Indeseable para riego,Salinas,0.9022,Potable - Optima,3810.6921,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,5.364292,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"CONDUC,SDT_ra,SDT_salin,DT,",SI,NO,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-116.593639,32.084111,311.41,Alta,1297.0,Permisible para riego,1900.0,Cultivos con manejo especial,Ligeramente salobres,1.2527,Potable - Optima,706.0002,Muy dura e indeseable usos industrial y domestico,Buena calidad,8.711668,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Amarillo,"DT,FE,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,NO
-116.66425,32.04725,357.39,Alta,1970.0,Permisible para riego,3100.0,Cultivos tolerantes,Salobres,0.9869,Potable - Optima,1188.9297,Muy dura e indeseable usos industrial y domestico,Buena calidad,3.419947,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Potable - Excelente,Amarillo,"SDT_ra,SDT_salin,DT,MN,",SI,SI,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI
-116.15052800000001,31.114528000000004,242.44,Alta,1520.0,Permisible para riego,1992.0,Cultivos con manejo especial,Ligeramente salobres,0.735,Potable - Optima,883.0756,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,1.411543,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-116.085944,31.097745,182.875,Alta,1480.0,Permisible para riego,2488.0,Cultivos tolerantes,Salobres,0.3043,Baja,1085.1578,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,0.544644,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Puede afectar la salud,Potable - Excelente,Amarillo,"SDT_ra,SDT_salin,DT,MN,",SI,SI,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,NO,SI
-116.247378,31.013624,266.475,Alta,1520.0,Permisible para riego,2028.0,Cultivos tolerantes,Salobres,0.4225,Media,826.1181,Muy dura e indeseable usos industrial y domestico,Buena calidad,1.388818,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Amarillo,"SDT_ra,SDT_salin,DT,FE,",SI,SI,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,NO
-116.03686100000002,30.807971999999996,157.08,Alta,5100.0,Indeseable para riego,3694.0,Cultivos tolerantes,Salobres,0.5059,Media,1968.0312,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,3.769762,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"CONDUC,SDT_ra,SDT_salin,DT,",SI,NO,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-116.01126299999999,30.728562,104.0,Media,1288.0,Permisible para riego,2136.0,Cultivos tolerantes,Salobres,0.2168,Baja,961.3611,Muy dura e indeseable usos industrial y domestico,Buena calidad,102.2995,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"SDT_ra,SDT_salin,DT,NO3,",SI,SI,NO,NO,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
-115.9695,30.650415999999996,193.8,Alta,3230.0,Indeseable para riego,2336.0,Cultivos tolerantes,Salobres,0.3051,Baja,1072.7198,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,0.866475,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"CONDUC,SDT_ra,SDT_salin,DT,",SI,NO,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
-115.94130600000001,30.543055,195.0,Alta,1460.0,Permisible para riego,2076.0,Cultivos tolerantes,Salobres,0.3484,Baja,768.0118,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,2.648314,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"SDT_ra,SDT_salin,DT,",SI,SI,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
